,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,reviews_per_month,bathrooms_quantity,wifi,tv,hot_water,kitchen,pets_allowed,free_parking,pool,bathroom_is_shared,bathrooms_type,price_range
13675,f,t,Copacabana,-22.98694,-43.19119,Private room in rental unit,Private room,5,1 shared bath,2.0,2.0,214.0,1,120,1,f,0.03,1.0,1,1,1,1,0,1,0,1,shared bath,\$100 - \$250
13676,f,f,Leme,-22.96348,-43.16943,Entire rental unit,Entire home/apt,3,2 baths,2.0,3.0,450.0,5,7,1,f,0.04,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13677,f,t,Copacabana,-22.97983,-43.19223,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,266.0,3,90,0,f,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13678,f,t,Botafogo,-22.94777,-43.1851,Private room in condominium (condo),Private room,1,1 private bath,1.0,1.0,100.0,7,1125,1,t,0.05,1.0,1,1,0,1,0,0,1,0,bath,\$100 - \$250
13679,f,t,Copacabana,-22.9661,-43.18986,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,1.0,172.0,1,1125,0,f,0.0,1.5,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13680,f,t,Copacabana,-22.97757,-43.18877,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,300.0,3,1125,3,f,0.1,2.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
13681,f,t,Copacabana,-22.97604,-43.18895,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,330.0,3,1125,3,f,0.11,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13682,t,t,Leblon,-22.98141,-43.22281,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,226.0,1,27,206,t,6.6,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13683,f,f,Copacabana,-22.96458,-43.17474,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,150.0,1,1125,8,f,0.26,1.0,0,1,1,1,0,0,0,0,bath,\$100 - \$250
13684,f,t,Copacabana,-22.96531,-43.17401,Entire rental unit,Entire home/apt,10,3 baths,4.0,10.0,857.0,3,30,0,f,0.0,3.0,1,1,0,1,0,0,1,0,bath,\$750 - \$100
13685,t,t,Flamengo,-22.93089,-43.17581,Private room in condominium (condo),Private room,2,1 shared bath,1.0,1.0,57.0,1,1125,68,t,2.25,1.0,1,1,1,1,0,0,0,1,shared bath,< \$100
13686,t,t,Copacabana,-22.98088,-43.19065,Entire rental unit,Entire home/apt,8,2 baths,3.0,5.0,461.0,1,1125,62,t,1.98,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13687,f,f,Copacabana,-22.97371,-43.19076,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,700.0,1,15,1,f,0.05,1.0,1,1,0,1,0,0,0,0,bath,\$501 - \$750
13688,t,t,Barra da Tijuca,-23.00933,-43.42737,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,179.0,2,1125,53,t,1.71,1.0,1,1,0,1,0,1,0,0,bath,\$100 - \$250
13689,f,t,Copacabana,-22.97179,-43.19143,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,190.0,3,1125,0,t,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13690,f,f,Tijuca,-22.92389,-43.23121,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,60.0,7,1125,3,t,0.12,1.0,1,0,1,1,0,0,0,1,shared bath,< \$100
13691,f,f,Tijuca,-22.91896,-43.21802,Private room in condominium (condo),Private room,1,1 private bath,1.0,1.0,60.0,20,60,0,t,0.0,1.0,1,1,0,1,0,0,0,0,bath,< \$100
13692,f,f,Copacabana,-22.96497,-43.17851,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,180.0,3,7,4,f,0.13,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13693,t,t,Curicica,-22.94853,-43.38323,Private room in residential home,Private room,2,1 shared bath,1.0,1.0,109.0,1,30,1,f,0.04,1.0,1,0,1,1,0,1,0,1,shared bath,\$100 - \$250
13694,f,t,Copacabana,-22.97596,-43.18998,Entire rental unit,Entire home/apt,5,1 bath,1.0,4.0,238.0,2,1125,43,t,1.53,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
13696,t,t,Curicica,-22.94853,-43.38377,Private room in residential home,Private room,2,1 shared bath,1.0,1.0,118.0,1,30,0,f,0.0,1.0,1,0,1,1,0,1,0,1,shared bath,\$100 - \$250
13697,f,t,Copacabana,-22.9679,-43.18506,Entire rental unit,Entire home/apt,7,1 bath,2.0,4.0,500.0,3,32,20,t,0.68,1.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
13699,f,t,Botafogo,-22.95055,-43.17776,Private room in residential home,Private room,3,1 private bath,1.0,2.0,200.0,1,1125,5,t,0.2,1.0,1,1,1,0,0,0,0,0,bath,\$100 - \$250
13700,f,t,Copacabana,-22.9807,-43.19532,Entire rental unit,Entire home/apt,2,1 bath,1.0,3.0,450.0,3,1125,1,f,0.04,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13701,f,t,Ipanema,-22.98084,-43.20031,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,133.0,2,1125,89,t,2.9,1.0,1,1,0,1,0,1,0,0,bath,\$100 - \$250
13702,f,f,Copacabana,-22.96392,-43.17479,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,150.0,5,1125,0,t,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13703,f,f,Copacabana,-22.97228,-43.18546,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,5.0,600.0,5,1125,5,t,0.18,2.5,1,1,1,1,0,0,0,0,bath,\$501 - \$750
13704,f,f,Centro,-22.90764,-43.19319,Shared room in bed and breakfast,Shared room,4,3 shared baths,1.0,1.0,150.0,2,31,1,f,0.04,3.0,1,0,0,1,0,0,0,1,shared bath,\$100 - \$250
13705,f,f,Copacabana,-22.96753,-43.18495,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,130.0,2,1125,1,t,0.05,1.0,1,1,0,0,0,0,0,0,bath,\$100 - \$250
13706,f,t,Copacabana,-22.96352,-43.17763,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,400.0,5,10,1,t,0.05,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13707,f,t,Copacabana,-22.96264,-43.17625,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,600.0,2,10,2,f,0.08,3.0,1,1,0,1,0,0,0,0,bath,\$501 - \$750
13708,f,t,Barra da Tijuca,-23.00356,-43.34183,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,159.0,2,25,71,f,2.3,1.0,1,1,1,0,0,0,1,0,bath,\$100 - \$250
13709,f,t,Copacabana,-22.96124,-43.17504,Private room in rental unit,Private room,3,2.5 shared baths,1.0,3.0,75.0,1,1125,22,t,0.7,2.5,1,1,1,1,0,1,0,1,shared bath,< \$100
13710,t,t,Leblon,-22.98193,-43.22018,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,514.0,2,1125,17,f,0.6,3.0,1,1,1,1,0,1,0,0,bath,\$501 - \$750
13711,t,f,Inhaúma,-22.86899,-43.27007,Private room in condominium (condo),Private room,2,1 shared bath,1.0,1.0,117.0,8,1125,14,t,0.45,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
13712,f,f,São Conrado,-22.99444,-43.25361,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,180.0,1,30,1,f,0.04,1.0,1,0,1,0,0,1,0,0,bath,\$100 - \$250
13713,f,t,Copacabana,-22.9869,-43.19084,Entire rental unit,Entire home/apt,11,2 baths,3.0,3.0,999.0,3,120,0,f,0.0,2.0,1,1,1,1,0,1,0,0,bath,\$750 - \$100
13714,f,t,Recreio dos Bandeirantes,-23.01608,-43.45578,Entire condominium (condo),Entire home/apt,5,2 baths,2.0,4.0,399.0,1,1125,4,f,0.13,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13715,t,t,Barra da Tijuca,-23.01461,-43.30081,Private room in rental unit,Private room,4,2 baths,2.0,2.0,391.0,3,1125,6,f,0.25,2.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
13716,f,t,Jardim Botânico,-22.96424,-43.22076,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,444.0,2,1125,4,f,0.2,2.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
13717,f,t,Copacabana,-22.97514,-43.18908,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,5.0,280.0,3,90,7,f,0.28,2.5,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13718,t,t,Copacabana,-22.96466,-43.19225,Private room in condominium (condo),Private room,2,1 shared bath,1.0,1.0,60.0,1,1125,0,f,0.0,1.0,1,0,1,1,0,1,1,1,shared bath,< \$100
13719,f,f,Copacabana,-22.98229,-43.19408,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,190.0,4,60,10,f,0.4,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13720,f,f,Rocha,-22.89453,-43.24721,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,100.0,30,60,0,t,0.0,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
13721,f,f,Vila Isabel,-22.9162,-43.24348,Private room in rental unit,Private room,1,1.5 shared baths,2.0,1.0,100.0,3,30,0,t,0.0,1.5,1,0,0,1,0,0,0,1,shared bath,\$100 - \$250
13723,f,t,Ipanema,-22.98201,-43.20553,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,2.0,500.0,4,30,17,f,0.55,2.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
13724,t,t,Copacabana,-22.96459,-43.17626,Private room in condominium (condo),Private room,6,3 baths,3.0,3.0,521.0,3,30,14,f,0.55,3.0,1,1,1,1,0,0,0,0,bath,\$501 - \$750
13725,f,t,Laranjeiras,-22.9354,-43.19028,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,178.0,1,1125,1,f,0.04,1.0,1,1,1,1,0,1,1,1,shared bath,\$100 - \$250
13726,f,f,Rocha,-22.90082,-43.247,Shared room in rental unit,Shared room,6,1 shared bath,1.0,6.0,60.0,2,5,0,f,0.0,1.0,0,0,1,1,0,0,0,1,shared bath,< \$100
13727,f,f,Barra da Tijuca,-23.00751,-43.42683,Entire condominium (condo),Entire home/apt,4,1 bath,2.0,5.0,260.0,5,1125,6,t,0.24,1.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
13729,f,f,Flamengo,-22.94099,-43.17588,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,700.0,3,1125,2,t,0.08,2.0,1,1,1,1,0,0,0,0,bath,\$501 - \$750
13730,f,f,Humaitá,-22.95737,-43.20299,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,120.0,1,30,5,f,0.18,1.0,1,0,0,1,0,0,0,0,bath,\$100 - \$250
13731,t,f,Jacarepaguá,-22.97309,-43.4119,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,123.0,5,1125,20,t,0.8,1.0,1,1,0,1,0,1,0,0,bath,\$100 - \$250
13732,f,t,Itanhangá,-22.97555,-43.33102,Shared room in rental unit,Shared room,4,1 shared bath,1.0,4.0,170.0,5,40,0,t,0.0,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
13733,f,f,Flamengo,-22.93948,-43.17569,Private room in rental unit,Private room,2,2 shared baths,1.0,2.0,101.0,1,2,0,t,0.0,2.0,1,1,0,1,0,0,1,1,shared bath,\$100 - \$250
13734,f,t,Jacarepaguá,-22.97371,-43.41147,Shared room in rental unit,Shared room,1,1 shared bath,1.0,1.0,79.0,3,1125,5,t,0.16,1.0,1,0,0,1,0,1,0,1,shared bath,< \$100
13735,f,t,Flamengo,-22.93281,-43.17758,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,100.0,3,7,1,f,0.03,2.0,1,0,1,1,0,0,0,1,shared bath,\$100 - \$250
13736,f,f,Leblon,-22.98279,-43.22195,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1000.0,3,15,2,t,0.07,1.0,1,1,0,1,0,0,0,0,bath,\$750 - \$100
13737,t,t,Copacabana,-22.97608,-43.18902,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,266.0,3,90,79,t,2.55,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13738,f,t,Vargem Pequena,-22.993,-43.44716,Private room in residential home,Private room,2,1 bath,1.0,1.0,150.0,30,30,0,t,0.0,1.0,1,1,0,1,0,1,1,0,bath,\$100 - \$250
13739,f,t,Copacabana,-22.98292,-43.19094,Entire rental unit,Entire home/apt,7,3.5 baths,3.0,3.0,1071.0,3,1125,6,f,0.25,3.5,1,1,1,1,0,1,0,0,bath,> \$1000
13740,t,t,Copacabana,-22.96481,-43.17446,Entire rental unit,Entire home/apt,12,2 baths,3.0,4.0,749.0,4,1125,0,f,0.0,2.0,1,1,1,1,0,1,0,0,bath,\$501 - \$750
13741,f,f,Botafogo,-22.95328,-43.18331,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,450.0,2,10,1,f,0.05,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13742,t,t,Centro,-22.91249,-43.17751,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,121.0,2,10,135,t,4.41,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13743,t,t,Ipanema,-22.98543,-43.20872,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,403.0,1,1125,42,t,1.37,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13744,f,t,Recreio dos Bandeirantes,-23.0203,-43.47913,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,54.0,30,90,35,f,1.15,1.0,1,0,1,1,0,1,0,1,shared bath,< \$100
13745,f,f,Ipanema,-22.98135,-43.20252,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,270.0,1,1125,3,t,0.12,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13746,f,t,Recreio dos Bandeirantes,-23.0188,-43.47207,Entire residential home,Entire home/apt,6,2.5 baths,2.0,3.0,1000.0,2,15,18,f,0.58,2.5,0,1,1,1,0,1,0,0,bath,\$750 - \$100
13747,f,t,Barra da Tijuca,-23.00381,-43.34035,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,180.0,2,25,85,f,2.73,1.0,1,1,1,0,0,0,1,0,bath,\$100 - \$250
13748,f,f,Paquetá,-22.75094,-43.10642,Private room in residential home,Private room,2,1.5 baths,1.0,1.0,233.0,1,10,8,t,0.26,1.5,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13749,f,f,Copacabana,-22.96749,-43.18935,Entire rental unit,Entire home/apt,6,3 baths,1.0,4.0,600.0,5,10,0,f,0.0,3.0,1,1,0,1,0,0,0,0,bath,\$501 - \$750
13750,f,t,Tijuca,-22.93686,-43.23313,Private room in bungalow,Private room,2,1 private bath,1.0,1.0,350.0,1,1125,0,f,0.0,1.0,1,0,1,1,0,1,0,0,bath,\$251 - \$500
13751,f,f,Copacabana,-22.98157,-43.18991,Entire rental unit,Entire home/apt,5,1 bath,1.0,1.0,240.0,5,10,1,f,0.04,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
13752,f,f,Barra da Tijuca,-23.00969,-43.35976,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,2.0,321.0,3,90,19,t,0.66,1.0,1,1,0,0,0,0,0,0,bath,\$251 - \$500
13753,f,t,Recreio dos Bandeirantes,-23.02098,-43.46407,Entire rental unit,Entire home/apt,5,3 baths,2.0,3.0,961.0,2,20,38,f,1.45,3.0,1,1,1,1,0,1,1,0,bath,\$750 - \$100
13754,t,t,Copacabana,-22.98448,-43.19204,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,220.0,3,30,38,f,1.24,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13755,f,t,Copacabana,-22.97619,-43.18769,Entire loft,Entire home/apt,3,1 bath,1.0,1.0,160.0,3,1125,28,f,0.92,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13756,f,f,Flamengo,-22.93809,-43.17332,Entire rental unit,Entire home/apt,7,2.5 baths,3.0,5.0,320.0,2,30,8,t,0.28,2.5,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13757,f,t,Copacabana,-22.98217,-43.19014,Entire rental unit,Entire home/apt,4,1 bath,1.0,0.0,253.0,3,30,13,f,0.42,1.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
13758,f,t,Barra da Tijuca,-22.99887,-43.33752,Private room in residential home,Private room,1,1 private bath,1.0,1.0,80.0,2,1125,7,f,0.28,1.0,1,1,1,0,0,1,0,0,bath,< \$100
13759,f,f,Copacabana,-22.97783,-43.18925,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,150.0,1,1125,0,f,0.0,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
13760,f,f,Leblon,-22.98778,-43.22512,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,520.0,2,1125,2,f,0.08,2.0,1,1,0,1,0,1,0,0,bath,\$501 - \$750
13761,t,f,Centro,-22.91265,-43.18237,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,137.0,3,120,24,f,0.78,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13762,f,f,Glória,-22.9204,-43.1799,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,102.0,15,90,3,f,0.1,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13763,t,f,Botafogo,-22.95082,-43.18671,Private room in rental unit,Private room,4,1 shared bath,1.0,2.0,54.0,1,30,15,f,0.6,1.0,1,1,1,1,0,0,0,1,shared bath,< \$100
13764,t,t,Portuguesa,-22.79578,-43.21059,Private room in residential home,Private room,2,1 shared bath,1.0,1.0,80.0,1,7,64,t,2.08,1.0,1,1,1,1,0,0,0,1,shared bath,< \$100
13765,f,f,Centro,-22.9122,-43.16444,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,150.0,3,1125,0,t,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13766,t,f,Taquara,-22.92429,-43.37174,Private room in condominium (condo),Private room,2,1 shared bath,1.0,1.0,100.0,1,1125,15,t,0.53,1.0,1,1,1,1,0,1,0,1,shared bath,\$100 - \$250
13767,f,t,Botafogo,-22.95338,-43.19347,Entire condominium (condo),Entire home/apt,3,1 bath,1.0,1.0,418.0,3,180,62,t,1.99,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13768,t,t,Copacabana,-22.96965,-43.18534,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,99.0,3,1125,55,f,1.81,1.0,1,1,1,1,0,0,0,0,bath,< \$100
13769,f,t,Ipanema,-22.98353,-43.19754,Entire rental unit,Entire home/apt,3,1 bath,2.0,1.0,170.0,1,1125,2,f,0.09,1.0,0,1,1,1,0,0,0,0,bath,\$100 - \$250
13770,f,t,Leblon,-22.98677,-43.23368,Entire rental unit,Entire home/apt,3,1 bath,3.0,2.0,450.0,28,1125,0,f,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13771,f,f,Copacabana,-22.97105,-43.18594,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,180.0,2,1125,1,f,0.05,1.0,0,0,1,0,0,0,0,1,shared bath,\$100 - \$250
13772,f,t,Ipanema,-22.98173,-43.20528,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,5.0,450.0,2,1125,0,f,0.0,2.5,1,1,0,0,0,0,0,0,bath,\$251 - \$500
13773,f,f,Copacabana,-22.96667,-43.19093,Shared room in rental unit,Shared room,2,1 shared bath,1.0,2.0,150.0,5,1125,2,f,0.08,1.0,0,1,1,1,0,0,0,1,shared bath,\$100 - \$250
13774,f,t,Copacabana,-22.98617,-43.19011,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,180.0,1,90,0,f,0.0,1.0,1,1,1,1,0,1,0,0,bath,\$100 - \$250
13775,f,f,Copacabana,-22.96867,-43.18519,Entire rental unit,Entire home/apt,1,1 bath,1.0,1.0,131.0,3,60,1,f,0.05,1.0,1,1,1,0,0,0,0,0,bath,\$100 - \$250
13776,f,t,Leme,-22.96144,-43.16892,Private room in nature lodge,Private room,2,1 shared bath,1.0,1.0,86.0,2,1125,28,t,0.97,1.0,1,0,1,1,0,0,0,1,shared bath,< \$100
13777,f,f,Copacabana,-22.97326,-43.18664,Private room in condominium (condo),Private room,2,1 bath,1.0,2.0,139.0,2,30,1,t,0.04,1.0,1,1,1,0,0,0,0,0,bath,\$100 - \$250
13778,f,t,Copacabana,-22.9815,-43.19011,Entire rental unit,Entire home/apt,5,2 baths,1.0,4.0,126.0,6,90,1,t,0.05,2.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13779,f,f,Copacabana,-22.98015,-43.18938,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,259.0,2,90,26,f,0.84,1.0,1,0,1,1,0,0,0,0,bath,\$251 - \$500
13781,f,t,Jacarepaguá,-22.9715,-43.41013,Private room in residential home,Private room,2,1.5 baths,1.0,2.0,68.0,1,300,1,t,0.05,1.5,1,1,0,1,0,1,0,0,bath,< \$100
13782,f,t,Copacabana,-22.97692,-43.18893,Entire rental unit,Entire home/apt,5,1 bath,1.0,4.0,238.0,2,1125,50,t,1.65,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
13783,f,t,Jacarepaguá,-22.96939,-43.3982,Entire rental unit,Entire home/apt,6,1 bath,2.0,6.0,300.0,1,1125,3,f,0.12,1.0,1,1,1,1,0,0,1,0,bath,\$251 - \$500
13784,f,f,Copacabana,-22.9809,-43.19163,Entire condominium (condo),Entire home/apt,8,2 baths,3.0,3.0,607.0,3,30,0,f,0.0,2.0,1,1,0,1,0,0,0,0,bath,\$501 - \$750
13785,f,t,Copacabana,-22.96527,-43.1868,Shared room in rental unit,Shared room,4,1.5 shared baths,1.0,6.0,120.0,3,1125,0,t,0.0,1.5,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
13786,f,f,Botafogo,-22.95372,-43.1907,Entire condominium (condo),Entire home/apt,2,1.5 baths,1.0,1.0,169.0,3,60,8,t,0.26,1.5,1,1,1,1,0,0,1,0,bath,\$100 - \$250
13787,f,f,Jacarepaguá,-22.96839,-43.39661,Private room in condominium (condo),Private room,1,1.5 shared baths,1.0,1.0,120.0,7,1125,1,f,0.04,1.5,1,1,0,1,0,1,1,1,shared bath,\$100 - \$250
13788,f,t,Camorim,-22.97462,-43.41536,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,170.0,2,365,16,f,0.52,1.0,1,1,1,1,0,1,1,0,bath,\$100 - \$250
13789,f,t,Ipanema,-22.98535,-43.19392,Entire rental unit,Entire home/apt,2,2 baths,1.0,2.0,298.0,8,60,4,f,0.16,2.0,1,0,1,1,0,0,0,0,bath,\$251 - \$500
13790,f,t,Barra da Tijuca,-23.00567,-43.33994,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,230.0,3,28,8,f,0.32,1.0,1,1,1,0,0,1,1,0,bath,\$100 - \$250
13791,f,t,Barra da Tijuca,-23.00346,-43.34049,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,166.0,3,25,5,f,0.2,1.0,1,1,1,0,0,1,1,0,bath,\$100 - \$250
13792,f,t,Copacabana,-22.97252,-43.18839,Entire rental unit,Entire home/apt,8,2 baths,3.0,4.0,500.0,1,1125,0,f,0.0,2.0,0,0,0,1,0,0,0,0,bath,\$251 - \$500
13793,f,t,Botafogo,-22.94211,-43.18247,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,373.0,2,10,1,t,0.03,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13794,f,t,Lagoa,-22.97078,-43.20459,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,176.0,6,1125,1,f,0.11,1.5,1,1,0,1,0,1,1,0,bath,\$100 - \$250
13795,f,t,Tijuca,-22.92641,-43.23935,Private room in guest suite,Private room,3,1.5 shared baths,1.0,1.0,126.0,2,1125,2,f,0.09,1.5,1,1,1,1,0,1,0,1,shared bath,\$100 - \$250
13796,f,t,Copacabana,-22.9847,-43.18952,Entire rental unit,Entire home/apt,5,1 bath,1.0,5.0,500.0,7,300,0,f,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13798,f,f,Tijuca,-22.92238,-43.21806,Entire rental unit,Entire home/apt,6,1 bath,2.0,6.0,116.0,4,30,0,f,0.0,1.0,1,0,1,1,0,1,1,0,bath,\$100 - \$250
13799,f,t,Centro,-22.91212,-43.18778,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,130.0,3,1125,12,f,0.39,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13800,f,t,Botafogo,-22.94814,-43.18331,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,189.0,2,180,0,f,0.0,1.0,1,1,0,1,0,0,0,1,shared bath,\$100 - \$250
13801,f,t,Botafogo,-22.94945,-43.18143,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,124.0,2,10,0,f,0.0,1.0,1,1,0,1,0,0,0,1,shared bath,\$100 - \$250
13802,f,f,Botafogo,-22.95412,-43.18735,Private room in guest suite,Private room,2,1 private bath,2.0,2.0,230.0,2,15,2,f,0.08,1.0,1,0,0,0,0,1,0,0,bath,\$100 - \$250
13804,f,t,Copacabana,-22.96864,-43.18032,Entire rental unit,Entire home/apt,8,3 baths,3.0,8.0,447.0,2,1125,7,f,0.23,3.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
13805,f,t,Recreio dos Bandeirantes,-23.01986,-43.45968,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,65.0,2,30,23,f,0.75,1.0,1,0,0,1,0,0,0,1,shared bath,< \$100
13806,t,f,Copacabana,-22.96655,-43.17765,Shared room in rental unit,Shared room,1,1 shared bath,1.0,1.0,52.0,1,7,42,t,1.47,1.0,1,1,1,1,0,0,0,1,shared bath,< \$100
13807,f,f,Copacabana,-22.96499,-43.17827,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,1000.0,1,30,2,f,0.06,1.5,1,1,1,1,0,0,0,0,bath,\$750 - \$100
13808,t,f,Copacabana,-22.98083,-43.19137,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,100.0,2,7,21,t,0.68,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13809,t,t,Ipanema,-22.98542,-43.20115,Entire rental unit,Entire home/apt,4,2 baths,1.0,3.0,300.0,5,30,21,f,0.82,2.0,1,1,1,1,0,0,1,0,bath,\$251 - \$500
13810,t,t,Flamengo,-22.93588,-43.17738,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,140.0,3,1125,7,f,0.28,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
13811,t,f,Botafogo,-22.95255,-43.18981,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,158.0,2,7,60,t,1.96,1.0,1,1,1,1,0,0,1,0,bath,\$100 - \$250
13812,f,f,Copacabana,-22.97376,-43.18844,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,160.0,1,1125,0,f,0.0,1.0,1,0,0,1,0,0,0,1,shared bath,\$100 - \$250
